3318	3318		1	0	0	0	0.5	1	1	0	0.5	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5							1	6	0.8	5	0.844827586206897	1958	1	2	9.5											0	0	
3322	3322		0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	0.5	0							0.6	4	0.6	4	0.879310344827586	1956	0	1	9.5											0	0	
3326	3326		1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1							0.2	2	0.6	4	0.862068965517241	1957	1	2	14.5											0	0	
3337	3337		1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	0							0.4	3	0.8	5	0.655172413793103	1969	1	2	10											0	0	
3353	3353		1	0	0	0	1	1	1	0	1	1	1	0	1	0	1	1	0.5	1							0.8	5	0.8	5	0.637931034482759	1970	1	2	11.5											0	0	
3367	3367		0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	0							0	1	0.2	2	0.568965517241379	1974	0	1	7											0	0	
3398	3398		1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0							0.6	4	0.6	4	0.379310344827586	1985	0	1	4											0	0	
3408	3408		1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0							0.6	4	0.6	4	0.362068965517241	1986	0	1	4											0	0	
3412	3412		1	0	0	0	0	0	0	0	0	0.5	1	0	0	0	0	0	0	0		-0.00841987027217095	-0.00932011543992051	1.12295040551458			1	6	1	6	0.672413793103448	1968	0	1	2.5			-0.0119404403719179	-0.00941922191649169	-0.00660068403135194	-0.00932011543992051		-0.00668898815079677	-0.0122700925918142	-0.0229895182246986	1	1	-0.0009002451677495599
3437	3437		1	0	0	0	1	0.5	1	0	1	1	1	1	1	1	1	1	1	0							1	6	0.8	5	0.672413793103448	1968	1	2	12.5											0	0	
3443	3443		1	0	0	0	1	1	1	0	0	1	1	1	1	0	1	1	0	0							0.6	4	0.8	5	0.672413793103448	1968	1	2	10											0	0	
3481	3481		0.5	0	0	0	1	0.5	0.5	0	1	0	1	0	0	0	1	0.5	0.5	0		-0.0689590017881268	0.00693937002414261	-0.51			0.6	4	1	6	0.620689655172414	1971	1	2	6.5			0.0801200143103498	-0.0713173409823331	0.0120154367444112	0.006939370024142636		-0.0183888361732136	-0.0858357953612545	-0.0810412100031259	1	1	0.07589837181226941
3485	3485		1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0							0.6	4	0.8	5	0.655172413793103	1969	1	2	10											0	0	
3491	3491		1	0	0	0	0	0.5	0.5	0	1	0.5	1	1	1	1	1	0.5	0.5	0.5							0.2	2	0.6	4	0.775862068965517	1962	0	1	10											0	0	
3493	3493		1	0	0	0	1	0	1	0	0	0.5	1	0	0	0	1	0	0	0							0.6	4	0.8	5	0.586206896551724	1973	1	2	5.5											0	0	
3495	3495		0.5	0.5	0.5	0	1	0.5	1	1	0.5	0.5	1	0	0.5	0	0.5	0.5	1	0							0.6	4	0.6	4	0.775862068965517	1962	0	1	9.5											0	0	
3527	3527		1	1	0	0	1	0	1	0	0	1	0.5	0	0	0	1	1	0	0							0	1	0.4	3	0.775862068965517	1962	0	1	7.5											0	0	
3528	3528		1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0							0.2	2	0.2	2	0.741379310344828	1964	0	1	8											0	0	
3543	3543		1	1	0	0	1	1	1	1	1	1	1	1	1	1	0.5	1	1	0.5		-0.0264455144451565	0.0567487786642359	1.55383541383988			0.6	4	1	6	0.810344827586207	1960	0	1	15			0.155601006404905	0.0161412161793852	-0.00149588659158284	0.0567487786642358		0.0161175650210685	-0.0906543682681309	0.0113178249326613	1	1	0.0831942931093924
3560	3560		1	0	0.5	0.5	1	1	1	0.5	1	0.5	0	0	0.5	0	1	1	1	0.5							0.4	3	0.2	2	0.620689655172414	1971	0	1	11											0	0	
3595	3595		1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0							1	6	0.8	5	0.637931034482759	1970	0	1	6											0	0	
3602	3602		1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0		-0.0037688454692724	-0.00654902737494467	0.410851830610641			0.2	2	1	6	0.46551724137931	1980	0	1	15			-0.0115330447004567	-0.0038797332855891	-0.00423430413878823	-0.006549027374944676		-0.0109238797043827	-0.0043615286005303	0.00305499219271299	1	1	-0.00278018190567227
